trial,value,running_mean
8355,323,249.2133796074677
8356,78,249.19289218619122
8357,440,249.2157214644652
8358,158,249.20480918770187
8359,339,249.21555023923446
8360,460,249.24076067456045
8361,173,249.23164314757236
8362,38,249.20638526844434
8363,183,249.19846963175513
8364,289,249.20322773460848
8365,320,249.2116901745159
8366,216,249.20772080793594
8367,215,249.2036328871893
8368,57,249.18066674632573
8369,52,249.15710872162484
8370,324,249.16604945645682
8371,435,249.18824653607263
8372,19,249.1607548071181
8373,26,249.13410556484357
8374,312,249.1416119402985
8375,59,249.1189111747851
8376,86,249.09943893995464
8377,66,249.07758414896156
8378,45,249.0532283088674
8379,4,249.02398568019092
8380,292,249.02911347094619
8381,334,249.03925077547126
8382,383,249.05523082428724
8383,187,249.0478291984733
8384,383,249.06380441264162
8385,111,249.0473408061054
8386,198,249.04125432216526
8387,93,249.0226514067716
8388,1,248.99308618428896
8389,434,249.015137067938
8390,14,248.98712906685734
8391,231,248.9849857006673
8392,302,248.99130227570595
8393,99,248.97343340481297
8394,440,248.99618820726624
8395,457,249.02096236303
8396,390,249.0377515779445
8397,29,249.0115503691355
8398,324,249.02047862840814
8399,86,249.00107142857144
8400,480,249.02856802761576
8401,191,249.0216615091645
8402,151,249.0099964298465
8403,228,249.0074964302713
8404,51,248.98393813206425
8405,496,249.01332381632167
8406,215,249.0092779826335
8407,108,248.9925071360609
8408,402,249.01070281840884
8409,117,248.9950059453032
8410,195,248.98858637498515
8411,478,249.01581074655255
8412,307,249.0227029597052
8413,331,249.0324459234609
8414,205,249.02721330956626
8415,39,249.00225760456274
8416,179,248.99394083402638
8417,383,249.00985982418626
8418,485,249.03789048580592
8419,170,249.02850356294536
8420,101,249.01092506828167
8421,365,249.02469722156258
8422,474,249.05140686216313
8423,159,249.04071699905035
8424,176,249.0320474777448
8425,236,249.03050083076192
8426,237,249.02907321704046
8427,82,249.0092548647366
8428,120,248.99394946019694
8429,211,248.9894424673784
8430,81,248.96951725773928
8431,176,248.96086337760912
8432,32,248.93513577611765
8433,462,248.96039838747924
8434,22,248.9334914048607
8435,48,248.90967283072547
8436,231,248.9075500770416
8437,119,248.89215453899027
8438,155,248.881028557886
8439,96,248.86291469194313
8440,333,248.87288235990997
8441,411,248.89208718313196
8442,321,248.90062773895534
8443,397,248.91816674561818
8444,469,248.9442273534636
8445,54,248.92114610466493
8446,18,248.89380845270512
8447,282,248.89772727272728
8448,160,248.88720558645994
8449,312,248.894674556213
8450,25,248.86818128032186
8451,117,248.85257927117843
8452,354,248.8650183366852
8453,409,248.88396025550034
8454,119,248.86859846244826
8455,283,248.8726348155156
8456,246,248.8722951401206
8457,328,248.88165050839442
8458,415,248.9012885683887
8459,51,248.87789598108748
8460,402,248.895993381397
8461,18,248.86870716142755
8462,478,248.89578163771714
8463,54,248.8727551984877
8464,233,248.8708800945068
8465,201,248.86522560831563
8466,101,248.84776189913782
8467,259,248.84896079357583
8468,168,248.83941433463218
8469,82,248.81971664698938
8470,196,248.813481289104
8471,186,248.80606704438148
8472,416,248.82579959872535
8473,283,248.82983242860516
8474,333,248.83976401179942
8475,498,248.86915998112318
8476,402,248.8872242538634
8477,285,248.89148384052842
8478,208,248.88666116287297
8479,331,248.89634433962263
8480,205,248.89116849428135
8481,464,248.91652912049045
8482,321,248.9250265236355
8483,219,248.92149929278642
8484,275,248.92457277548615
8485,215,248.92057506481262
8486,275,248.9236479321315
8487,479,248.95075400565503
8488,385,248.96678053952172
8489,108,248.95017667844522
8490,439,248.97255918030856
8491,135,248.95913801224683
8492,121,248.94407158836688
8493,489,248.9723334118201
8494,169,248.96291936433195
8495,54,248.93997175141243
8496,229,248.93762504413323
8497,119,248.92233466698048
8498,320,248.9306977291446
8499,300,248.93670588235295
8500,37,248.9117750852841
8501,454,248.93589743589743
8502,424,248.95648594613667
8503,25,248.93015051740358
8504,465,248.95555555555555
8505,258,248.95661885727722
8506,138,248.94357587868814
8507,164,248.9335919134932
8508,470,248.9595722176519
8509,166,248.94982373678025
8510,93,248.93150041123252
8511,433,248.953125
8512,221,248.94984141900622
8513,410,248.96875734085037
8514,158,248.95807398708163
8515,239,248.95690465007044
8516,408,248.9755782552542
8517,350,248.98743836581357
8518,450,249.01103415893886
8519,224,249.0080985915493
8520,162,248.99788757188122
8521,4,248.96913869983572
8522,257,248.97008095740935
8523,38,248.94533083059596
8524,183,248.9375953079179
8525,46,248.91379310344828
8526,178,248.90547672100388
8527,439,248.92776735459663
8528,375,248.942548950639
8529,400,248.96025791324737
8530,478,248.98710584925567
8531,441,249.0096108766995
8532,379,249.0248447204969
8533,20,248.9980079681275
8534,66,248.9765670767428
8535,360,248.98957357075915
8536,354,249.00187419468196
8537,63,248.98008901382056
8538,281,248.983838857009
8539,175,248.9751756440281
8540,193,248.96862194122468
8541,275,248.97166939826738
8542,170,248.96242537750206
8543,204,248.95716292134833
8544,160,248.9467524868344
8545,173,248.93786566814885
8546,100,248.92043992043992
8547,274,248.92337388862893
8548,171,248.9142589776582
8549,168,248.90479532163744
8550,137,248.89170857209683
8551,409,248.91043030869972
8552,290,248.9152344206711
8553,96,248.89735796118774
8554,348,248.90894213909993
8555,124,248.89434315100513
8556,53,248.87145027462896
8557,488,248.89939238139752
8558,84,248.8801261829653
8559,57,248.85771028037382
8560,47,248.8341315266908
8561,344,248.8452464377482
8562,313,248.85273852621745
8563,107,248.83617468472676
8564,412,248.85522475189725
8565,251,248.8554751342517
8566,292,248.86051126415313
8567,61,248.83858543417367
8568,300,248.8445559575213
8569,117,248.8291715285881
8570,60,248.80714035701786
8571,237,248.80576294913672
8572,210,248.801236439986
8573,71,248.78049918357826
8574,202,248.77504373177842
8575,349,248.78673041044777
8576,313,248.7942170922234
8577,376,248.8090463977617
8578,234,248.80732020048956
8579,473,248.83344988344987
8580,448,248.85666006292973
8581,213,248.85248193894196
8582,402,248.87032506116742
8583,215,248.86637931034483
8584,398,248.88375072801398
8585,444,248.90647565804798
8586,430,248.92756492372192
8587,458,248.95190964136003
8588,11,248.9242053789731
8589,462,248.9490104772992
8590,200,248.94331276917706
8591,77,248.92330074487896
8592,431,248.94448970091935
8593,486,248.97207353967886
8594,226,248.969400814427
8595,51,248.94637040483946
8596,247,248.94614400372222
8597,57,248.92381949290532
8598,218,248.92022328177694
8599,269,248.92255813953489
8600,32,248.89733751889315
8601,109,248.88107416879797
8602,413,248.90015111007787
8603,283,248.90411436541143
8604,2,248.87542126670542
8605,203,248.87009063444108
8606,218,248.8665040083653
8607,68,248.84549256505576
8608,314,248.85306075037752
8609,23,248.82682926829267
8610,452,248.8504238764371
8611,331,248.8599628425453
8612,305,248.86648090096367
8613,415,248.88576735546783
8614,126,248.8715031921068
8615,9,248.84366295264624
8616,48,248.82035511198794
8617,500,248.84950104432582
8618,298,248.8552036199095
8619,446,248.87807424593967
8620,77,248.85813710706415
8621,307,248.8648805381582
8622,126,248.8506320306158
8623,18,248.82386363636363
8624,300,248.8297971014493
8625,378,248.84477162068166
8626,376,248.85951083806654
8627,370,248.87355122855817
8628,464,248.8984818634836
8629,243,248.89779837775203
8630,340,248.90835360908355
8631,16,248.8813716404078
8632,497,248.91011235955057
8633,177,248.9017836460505
8634,99,248.88442385639837
8635,36,248.8597730430755
8636,329,248.86905175408128
8637,440,248.89117851354482
8638,32,248.86607246209053
8639,52,248.84328703703704
8640,307,248.85001735910197
8641,414,248.86912751677852
8642,274,248.87203517297235
8643,499,248.90097177232764
8644,435,248.9224985540775
8645,109,248.90631505898682
8646,352,248.91823753903088
8647,114,248.90263644773358
8648,324,248.91131922765638
8649,120,248.8964161849711
8650,419,248.91607906600393
8651,333,248.9257975034674
8652,54,248.90327054200856
8653,493,248.93147677374625
8654,403,248.94927787406124
8655,390,248.965573012939
8656,258,248.96661661083516
8657,47,248.94328944328944
8658,411,248.96200485044463
8659,16,248.93510392609699
8660,23,248.9090174344764
8661,20,248.88259062572155
8662,24,248.8566316518527
8663,368,248.87038319482917
8664,100,248.8532025389498
8665,62,248.8316408954535
8666,74,248.81146878966194
8667,11,248.7840332256576
8668,146,248.77217672165187
8669,252,248.77254901960785
8670,231,248.77049936570177
8671,205,248.7654520295203
8672,352,248.77735500980054
8673,440,248.79940050726307
8674,63,248.7779827089337
8675,12,248.75069156293222
8676,161,248.74057854097038
8677,96,248.72297764461857
8678,409,248.74144486692015
8679,66,248.72039170506912
8680,434,248.74173482317704
8681,390,248.7580050679567
8682,208,248.75331106760336
8683,474,248.77924919391984
8684,206,248.77432354634428
8685,77,248.75454754777803
8686,274,248.75745366639808
8687,72,248.73710865561694
8688,178,248.7289676602601
8689,47,248.70575373993094
8690,399,248.72304683005407
8691,110,248.70708697653015
8692,388,248.72311054871736
8693,118,248.70807453416148
8694,228,248.70569292696953
8695,419,248.72527598896045
8696,488,248.75278831781074
8697,247,248.75258680156358
8698,266,248.75456949074606
8699,344,248.7655172413793
8700,466,248.79048385243075
8701,262,248.79200183865777
8702,110,248.77605423417214
8703,410,248.79457720588235
8704,332,248.80413555427916
8705,117,248.78899609464736
8706,494,248.81715860801654
8707,4,248.78904455672944
8708,197,248.78309794465494
8709,464,248.80780711825489
8710,426,248.82814831821835
8711,201,248.82265840220387
8712,118,248.80764375071732
8713,434,248.828896029378
8714,52,248.8063109581182
8715,190,248.79956402019275
8716,418,248.8189744178043
8717,422,248.83883918329892
8718,449,248.86179607753184
8719,364,248.875
8720,32,248.85013186561173
8721,59,248.82836505388673
8722,112,248.81267912415453
8723,463,248.8372306281522
8724,111,248.82143266475646
8725,192,248.81492092596838
8726,156,248.80428555059012
8727,10,248.7769248395967
8728,151,248.76572345056707
8729,286,248.76998854524626
8730,101,248.7530637956706
8731,10,248.72572148419607
8732,308,248.7325088743845
8733,131,248.71902908174948
8734,393,248.73554665140242
8735,362,248.7485119047619
8736,500,248.77726908549846
8737,347,248.78850995651177
8738,275,248.79150932600984
8739,292,248.79645308924486
8740,342,248.80711589063037
8741,131,248.79363989933654
8742,335,248.80349994281138
8743,267,248.80558096980786
8744,280,248.80914808461978
8745,86,248.79053281500114
8746,197,248.78461186692581
8747,347,248.79583904892547
8748,160,248.78568979311922
8749,5,248.75782857142858
8750,143,248.74574334361787
8751,192,248.7392595978062
8752,79,248.7198674740089
8753,413,248.7386337674206
8754,483,248.7653912050257
8755,113,248.74988579259937
8756,46,248.72673289939476
8757,181,248.71899977163736
8758,16,248.69243064276745
8759,433,248.7134703196347
8760,444,248.73576075790436
8761,289,248.74035608308606
8762,389,248.75636197649206
8763,19,248.73014605203105
8764,150,248.7188819167142
8765,141,248.70659365731234
8766,208,248.70195049617885
8767,155,248.69126368613138
8768,299,248.69700079826663
8769,199,248.69133409350056
8770,109,248.67540759320488
8771,300,248.6812585499316
8772,60,248.65975151031574
8773,248,248.65967631638932
8774,247,248.65948717948717
8775,431,248.6802643573382
8776,47,248.65728608864077
8777,96,248.63989519252678
8778,315,248.64745415195353
8779,313,248.65478359908883
8780,279,248.65823938048058
8781,467,248.6831017991346
8782,370,248.69691449390868
8783,454,248.7202868852459
8784,289,248.72487194080819
8785,170,248.71591167766903
8786,127,248.70205986115852
8787,209,248.69754210286754
8788,136,248.68471953578336
8789,334,248.69442548350398
8790,324,248.70299169605278
8791,453,248.72622838944494
8792,417,248.74536563175252
8793,30,248.72049124403003
8794,72,248.7003979533826
8795,275,248.70338790359253
8796,366,248.71672160963965
8797,403,248.73425778586042
8798,9,248.70701216047277
8799,45,248.68386363636364
8800,22,248.65810703329169
8801,79,248.63883208361736
8802,58,248.61717596273996
8803,129,248.6035892776011
8804,465,248.62816581487792
8805,216,248.62446059504882
8806,316,248.6321108209379
8807,187,248.62511353315168
8808,435,248.6462708593484
8809,144,248.6343927355278
8810,263,248.63602315287707
8811,22,248.6103041307308
8812,407,248.6282764098491
8813,367,248.64170637621964
8814,168,248.6325581395349
8815,414,248.65131578947367
8816,88,248.63309515708292
8817,194,248.62689952370152
8818,187,248.61991155459802
8819,170,248.6109977324263
8820,97,248.593810225598
8821,0,248.5656313761052
8822,347,248.57678794060976
8823,148,248.56538984587488
8824,392,248.5816430594901
8825,260,248.58293677770223
8826,395,248.59952418715307
8827,461,248.6235840507476
8828,25,248.59825574810284
8829,158,248.58799546998867
8830,337,248.59800702072246
8831,396,248.614696557971
8832,358,248.6270802671799
8833,334,248.6367443966493
8834,414,248.65546123372948
8835,441,248.67722951561794
8836,389,248.69310852099127
8837,241,248.69223806291015
8838,412,248.7107138816608
8839,14,248.6841628959276
8840,302,248.69019341703427
8841,32,248.66568649626782
8842,398,248.6825737871763
8843,119,248.6679104477612
8844,128,248.65426794799322
8845,359,248.66674203029618
8846,127,248.65298971402734
8847,449,248.6756329113924
8848,247,248.67544355294385
8849,394,248.69186440677967
8850,349,248.70319737882724
8851,168,248.69408043380028
8852,323,248.70247373771602
8853,443,248.72441834199233
8854,479,248.75042348955392
8855,196,248.7444670280036
8856,111,248.72891498249973
8857,498,248.75705576879656
8858,123,248.74286036798736
8859,221,248.73972911963884
8860,283,248.74359553097844
8861,427,248.76371022342587
8862,119,248.74906916393996
8863,433,248.76985559566788
8864,113,248.75454032712915
8865,279,248.75795172569366
8866,385,248.77331679260178
8867,482,248.79961659900766
8868,432,248.82027286052542
8869,473,248.8455467869222
8870,215,248.84173148461278
8871,35,248.81762849413886
8872,142,248.8055899921109
8873,3,248.77789046653143
8874,14,248.7514366197183
8875,163,248.74177557458316
8876,185,248.73459502084037
8877,46,248.71175940527147
8878,334,248.72136501858319
8879,452,248.74425675675676
8880,444,248.76624254025447
8881,486,248.7929520378293
8882,417,248.81188787571767
8883,135,248.7990769923458
8884,124,248.78503095104108
8885,410,248.8031735313977
8886,103,248.78676718802745
8887,92,248.76912691269126
8888,107,248.75317808527393
8889,410,248.7713160854893
8890,26,248.74626026318748
8891,436,248.76731893837157
8892,2,248.73957044866748
8893,337,248.74949404092646
8894,352,248.761101742552
8895,2,248.7333633093525
8896,157,248.7230527143981
8897,481,248.7491571139582
8898,110,248.73356556916508
8899,161,248.72370786516854
8900,197,248.71789686552071
8901,412,248.73623904740506
8902,119,248.7216668538695
8903,91,248.70395327942498
8904,500,248.7321729365525
8905,296,248.73748035032563
8906,311,248.74447064106883
8907,283,248.74831612034126
8908,90,248.73049724997193
8909,275,248.7334455667789
8910,149,248.72225339468073
8911,330,248.73137342908439
8912,72,248.71154493436552
8913,181,248.70394884451426
8914,325,248.7125070106562
8915,76,248.69313593539704
8916,108,248.67735785578108
8917,204,248.67234806010316
8918,46,248.64962439735396
8919,484,248.67600896860986
8920,446,248.69812801255463
8921,235,248.6965926922215
8922,149,248.68541970189398
8923,353,248.69710891976692
8924,368,248.7104761904762
8925,459,248.73403540219584
8926,164,248.72454351965945
8927,152,248.71370967741936
8928,174,248.7053421435771
8929,447,248.7275475923852
8930,105,248.71145448438025
8931,272,248.7140618002687
8932,168,248.70502630695177
8933,361,248.7175957018133
8934,477,248.74314493564634
8935,305,248.74944046553267
8936,431,248.76983327738614
8937,318,248.7775788767062
8938,104,248.76138270500056
8939,270,248.76375838926174
8940,391,248.7796667039481
8941,267,248.78170431670767
8942,401,248.79872525997988
8943,302,248.80467352415027
8944,112,248.78937954164337
8945,80,248.7705119606528
8946,56,248.74896613389964
8947,496,248.77659812248547
8948,16,248.75058665772713
8949,196,248.74469273743017
8950,355,248.75656351245672
8951,333,248.76597408400357
8952,385,248.78119066234783
8953,369,248.79461693098057
8954,394,248.8108319374651
8955,233,248.8090665475659
8956,434,248.82974210114995
8957,105,248.81368609064523
8958,383,248.8286639133832
8959,245,248.82823660714286
8960,254,248.82881374846556
8961,272,248.8313992412408
8962,116,248.8165792703336
8963,224,248.81381079875055
8964,49,248.7915225878416
8965,293,248.79645326790097
8966,204,248.7914575666332
8967,188,248.78467885816235
8968,91,248.76708663173153
8969,25,248.74214046822743
8970,177,248.734143350797
8971,302,248.74008024966562
8972,163,248.7305249080575
8973,182,248.72308892355693
8974,224,248.72033426183845
8975,414,248.73874777183602
8976,462,248.7625041773421
8977,402,248.77957228781466
8978,52,248.75765675464973
8979,13,248.73140311804008
8980,31,248.70715955906914
8981,256,248.70797149855267
8982,269,248.71023043526662
8983,258,248.7112644701692
8984,268,248.71341124095716
8985,411,248.73147117738705
8986,439,248.75264270613107
8987,90,248.73497997329773
8988,23,248.70986761597507
8989,300,248.71557285873192
8990,355,248.7273940607274
8991,77,248.7082962633452
8992,475,248.7334593572779
8993,231,248.73148765843897
8994,399,248.74819344080043
8995,113,248.7331036016007
8996,142,248.72124041347115
8997,373,248.73505223382975
8998,170,248.72630292254695
8999,458,248.74955555555556
9000,357,248.7615820464393
9001,91,248.74405687624972
9002,242,248.74330778629346
9003,491,248.77021323856064
9004,40,248.74702942809552
9005,378,248.76138130135465
9006,217,248.75785500166538
9007,373,248.77164742451154
9008,299,248.7772227772228
9009,151,248.76637069922307
9010,322,248.77449783597825
9011,73,248.75499334221038
9012,287,248.75923665816043
9013,56,248.73785222986464
9014,240,248.73688297282308
9015,237,248.73558118899734
9016,384,248.75058223355884
9017,222,248.7476158793524
9018,64,248.72713161104335
9019,251,248.72738359201773
9020,177,248.71943243542844
9021,111,248.70416759033475
9022,291,248.70885514795523
9023,69,248.68894060283688
9024,75,248.66969529085873
9025,64,248.64923554176823
9026,82,248.63077434363575
9027,330,248.6397873283119
9028,479,248.6653006977517
9029,19,248.63986710963457
9030,86,248.62185804451335
9031,440,248.6430469441984
9032,168,248.63411934019706
9033,181,248.62663272083242
9034,118,248.61217487548421
9035,9,248.58565737051794
9036,478,248.61104348788314
9037,232,248.60920557645497
9038,317,248.61677176678836
9039,487,248.64314159292036
9040,117,248.62858090919147
9041,322,248.63669542136697
9042,494,248.66382837553908
9043,87,248.64595311808935
9044,166,248.63681592039802
9045,463,248.66051293389344
9046,91,248.64308610589146
9047,326,248.65163572060123
9048,87,248.63377168747928
9049,368,248.64696132596686
9050,493,248.67395867859906
9051,29,248.64969067609368
9052,114,248.63481718767258
9053,297,248.64015904572565
9054,496,248.6674765323026
9055,277,248.6706051236749
9056,266,248.67251849398255
9057,61,248.65179951424156
9058,288,248.65614306214815
9059,228,248.65386313465783
9060,364,248.66659309127027
9061,1,248.6392628558817
9062,117,248.62473794549265
9063,69,248.60492056487203
9064,27,248.58047435190292
9065,77,248.5615486432826
9066,328,248.57030991507665
9067,475,248.59528010586678
9068,39,248.57216892711435
9069,89,248.55457552370453
9070,458,248.57766508653953
9071,490,248.60427689594357
9072,247,248.604100077152
9073,371,248.61758871500993
9074,338,248.6274380165289
9075,473,248.6521595416483
9076,458,248.67522309132974
9077,160,248.66545494602335
9078,402,248.6823438704703
9079,231,248.68039647577092
9080,470,248.70476819733508
9081,268,248.7068927548998
9082,388,248.72222833865462
9083,165,248.71301188903567
9084,308,248.71953769950468
9085,114,248.7047105436936
9086,444,248.7262022669748
9087,120,248.71203785211267
9088,378,248.72626251512818
9089,409,248.74389438943894
9090,413,248.7619623803762
9091,462,248.78541575011
9092,386,248.80050588364676
9093,118,248.78612271827578
9094,226,248.7836173721825
9095,479,248.80892700087952
9096,3,248.78190612289765
9097,76,248.76291492635744
9098,141,248.75107154632377
9099,263,248.75263736263736
9100,195,248.74673112844744
9101,441,248.76785321907272
9102,459,248.79094803910797
9103,312,248.79789103690686
9104,15,248.7722130697419
9105,425,248.79156600043927
9106,133,248.77885143296365
9107,452,248.80116381203337
9108,141,248.7893292348227
9109,58,248.76838638858396
9110,266,248.77027768631325
9111,377,248.7843503072871
9112,272,248.78689783825305
9113,441,248.8079877112135
9114,196,248.80219418540867
9115,368,248.81526985519966
9116,32,248.79148842821104
9117,469,248.8156393946041
9118,291,248.82026537997587
9119,95,248.803399122807
9120,105,248.7876329349852
9121,151,248.77691295768471
9122,133,248.7642222952976
9123,2,248.7371766768961
9124,265,248.73895890410958
9125,19,248.71378479070788
9126,413,248.73178481428727
9127,388,248.74704206836108
9128,447,248.76875890020813
9129,115,248.7541073384447
9130,35,248.73069762348044
9131,53,248.7092641261498
9132,267,248.711266834556
9133,207,248.70670024085834
9134,365,248.71943076081007
9135,241,248.71858581436078
9136,332,248.72770055817008
9137,91,248.71043992120815
9138,467,248.73432541853595
9139,9,248.70809628008752
9140,248,248.70801881632207
9141,498,248.7352876832203
9142,79,248.71672317620036
9143,68,248.69695975503063
9144,345,248.70749043193
9145,424,248.72665646184123
9146,426,248.74603695200614
9147,207,248.7414735461303
9148,185,248.734506503443
9149,102,248.7184699453552
9150,251,248.71871926565402
9151,241,248.71787587412587
9152,125,248.70435922648312
9153,43,248.6818876993664
9154,259,248.6830147460404
9155,334,248.69233289646132
9156,304,248.69837282952932
9157,262,248.6998252893645
9158,319,248.7075008188667
9159,140,248.69563318777293
9160,189,248.68911690863442
9161,456,248.7117441606636
9162,281,248.71526792535195
9163,79,248.6967481449149
9164,424,248.71587561374795
9165,87,248.69823259873445
9166,141,248.6864841278499
9167,146,248.67528359511343
9168,93,248.6583051586869
9169,216,248.65474372955288
9170,335,248.66415876131285
9171,268,248.6662668992586
9172,159,248.6564918783386
9173,235,248.6550032701112
9174,474,248.67956403269756
9175,419,248.69812554489974
9176,209,248.693799716683
9177,60,248.67324035737633
9178,33,248.6497439808258
9179,267,248.65174291939
9180,355,248.66332643502886
9181,292,248.6680461773034
9182,124,248.6544702167048
9183,462,248.67770034843207
9184,205,248.6729450190528
9185,306,248.67918571739602
9186,153,248.66877108958312
9187,272,248.67131040487592
9188,289,248.67569920557187
9189,257,248.6766050054407
9190,419,248.69513654662168
9191,445,248.71649260226283
9192,174,248.70836506037202
9193,122,248.69458342397215
9194,440,248.71538879825994
9195,160,248.70574162679426
9196,60,248.6852234424269
9197,67,248.66547075451186
9198,282,248.66909446678986
9199,342,248.67923913043478
9200,384,248.69394631018366
9201,401,248.71049771788742
9202,244,248.70998587417148
9203,99,248.69372012168623
9204,76,248.67495926127106
9205,387,248.68998479252662
9206,377,248.7039209297274
9207,256,248.70471329278888
9208,414,248.72266261266154
9209,343,248.7328990228013
9210,100,248.71675170991207
9211,107,248.70136778115503
9212,220,248.6982524693368
9213,356,248.70989798133274
9214,335,248.71926207270755
9215,214,248.71549479166666
9216,326,248.72387978734946
9217,311,248.73063571273596
9218,157,248.7206855407311
9219,108,248.70542299349242
9220,156,248.6953692658063
9221,390,248.71069182389937
9222,452,248.73273338393147
9223,404,248.7495663486557
9224,333,248.75869918699186
9225,182,248.7514632560156
9226,314,248.7585347350168
9227,217,248.75509319462506
9228,286,248.75912883302632
9229,306,248.76533044420367
9230,370,248.77846387173653
9231,430,248.79809358752166
9232,123,248.7844687533846
9233,130,248.7716049382716
9234,141,248.759935029778
9235,79,248.74155478562147
9236,468,248.7652917613944
9237,136,248.75308508335138
9238,56,248.73222210195908
9239,200,248.72694805194806
9240,112,248.71215236446272
9241,437,248.73252542739667
9242,308,248.7389375743806
9243,5,248.71257031588058
9244,489,248.73856138453218
9245,196,248.73285745187107
9246,234,248.73126419379258
9247,31,248.7077205882353
9248,327,248.7161855335712
9249,235,248.7147027027027
9250,147,248.7037077072749
9251,487,248.72946389969735
9252,370,248.74256997730467
9253,383,248.75707802031553
9254,371,248.77028633171258
9255,93,248.75345721694038
9256,378,248.76741925029708
9257,434,248.78742709008426
9258,244,248.78691003348095
9259,239,248.78585313174946
9260,330,248.79462261094915
9261,427,248.81386309652342
9262,437,248.83417899168737
9263,113,248.8195164075993
9264,125,248.8061521856449
9265,386,248.82095834232678
9266,494,248.84741556059134
9267,168,248.83869227449287
9268,381,248.85295069586795
9269,166,248.84401294498383
9270,240,248.8430590011865
9271,16,248.8179465056083
9272,20,248.79327078615336
9273,177,248.7855294371361
9274,103,248.7698113207547
9275,134,248.75743855109963
9276,490,248.78344292335885
9277,271,248.7858374649709
9278,83,248.7679706864964
9279,315,248.7751077586207
9280,313,248.7820277987286
9281,363,248.79433311786252
9282,164,248.78519875040396
9283,483,248.81042654028437
9284,417,248.82854065697362
9285,195,248.82274391557183
9286,370,248.83579196726606
9287,420,248.85422049956935
9288,373,248.86758531596513
9289,92,248.85069967707213
9290,442,248.87148853729417
9291,17,248.84653465346534
9292,328,248.8550521898203
9293,197,248.84947277813643
9294,183,248.8423883808499
9295,470,248.86617900172118
9296,363,248.8784554157255
9297,220,248.87534953753496
9298,174,248.8672975588773
9299,217,248.86387096774195
9300,195,248.85807977636813
9301,453,248.88002580090304
9302,184,248.87305170375149
9303,74,248.8542562338779
9304,433,248.87404621171413
9305,181,248.86675263271007
9306,24,248.84259159772213
9307,330,248.8513107004727
9308,18,248.82651197765603
9309,87,248.80912996777658
9310,141,248.7975512834282
9311,395,248.81325171821305
9312,351,248.82422420272738
9313,110,248.80931930427315
9314,327,248.81771336553945
9315,191,248.81150708458566
9316,297,248.81667918858003
9317,91,248.79974243399872
9318,163,248.79053546517866
9319,457,248.81287553648068
9320,260,248.81407574294605
9321,387,248.82889937781593
9322,58,248.80843076263005
9323,411,248.82582582582583
9324,452,248.84761394101878
9325,62,248.82757881192364
9326,160,248.81805510882384
9327,27,248.79427530017153
9328,82,248.77639618394255
9329,124,248.76302250803857
9330,24,248.7389347336834
9331,145,248.7278182597514
9332,167,248.71906139504983
9333,20,248.6945575316049
9334,12,248.6692019282271
9335,269,248.6713796058269
9336,101,248.65556388561637
9337,129,248.64275005354466
9338,88,248.62554877395866
9339,136,248.6134903640257
9340,105,248.59811583342255
9341,433,248.61785484906872
9342,451,248.63951621534838
9343,458,248.6619220890411
9344,82,248.64408774745854
9345,268,248.64615878450675
9346,162,248.63688884133947
9347,427,248.65596919127086
9348,104,248.64049630976575
9349,293,248.64524064171124
9350,428,248.66442091754894
9351,429,248.68370402053037
9352,64,248.6639580883139
9353,414,248.68163352576437
9354,362,248.69374665954035
9355,294,248.6985891406584
9356,418,248.71668269744578
9357,197,248.71115622996368
9358,52,248.6901378352388
9359,23,248.66602564102564
9360,32,248.64288003418437
9361,106,248.62764366588337
9362,269,248.62981950229627
9363,460,248.65239214011106
9364,390,248.66748531767217
9365,148,248.65673713431562
9366,298,248.66200491085726
9367,170,248.65360802732707
9368,14,248.6285622798591
9369,392,248.64386339381002
9370,95,248.62746771956034
9371,38,248.60499359795134
9372,404,248.62157260215514
9373,149,248.61094516748454
9374,96,248.59466666666665
9375,257,248.59556313993173
9376,258,248.59656606590593
9377,371,248.60961825549157
9378,472,248.63343640046912
9379,441,248.6539445628998
9380,447,248.67508794371602
9381,135,248.6629716478363
9382,235,248.66151550676756
9383,60,248.64141091219096
9384,473,248.6653169952051
9385,333,248.67430215214148
9386,253,248.674762970065
9387,221,248.6718150830848
9388,80,248.6538502502929
9389,149,248.64323748668798
9390,423,248.66180385475454
9391,80,248.6438458262351
9392,266,248.64569360161823
9393,233,248.6440281030445
9394,106,248.6288451303885
9395,269,248.63101319710515
9396,336,248.6403107374694
9397,88,248.62321770589486
9398,472,248.6469837216725
9399,330,248.65563829787234
9400,164,248.64663333687906
9401,19,248.62220804084237
9402,390,248.63724343294695
9403,148,248.62654189706507
9404,457,248.64869750132908
9405,23,248.6247076334255
9406,253,248.6251727437015
9407,134,248.61298894557822
9408,321,248.6206823254331
9409,136,248.6087141339001
9410,467,248.6319200935076
9411,431,248.65129621759456
9412,226,248.64888983320938
9413,64,248.62927554705757
9414,432,248.64875199150293
9415,14,248.62383177570092
9416,459,248.64617181692682
9417,107,248.63113187513272
9418,193,248.625225607814
9419,332,248.634076433121
9420,74,248.6155397516187
9421,354,248.626724686903
9422,16,248.6020375676536
9423,339,248.6116298811545
9424,435,248.63140583554377
9425,312,248.63812858052196
9426,460,248.6605494855203
9427,102,248.64499363597793
9428,335,248.6541520839962
9429,398,248.66998939554614
9430,156,248.66016329127345
9431,457,248.68225190839695
9432,146,248.6713664793809
